fillHash,bettor,side,stake,odds,marketLabel,betLabel,competition,gameLabel,teamOneName,teamTwoName,marketHash,sportXeventId,maker,settled,tradeStatus,valid,betTime,gameTime,netReturn,chainVersion,baseToken
0x475ab82338ed01d3246d1bcff2b2910ee8d2ccb11e7230a4cfade13ec71ff20b,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,7.0,1.4238,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784984012,1784984400,17.353558,SXR,
0x4799c2791f2b6d3245dcf10e3ff10ebf48b1bc5a5f88cd1b1594cdf4e2e4bb70,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,47.0,1.6875,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784984005,1784984400,69.28,SXR,
0x6e0d4dfbce6f98a329792021f8bce86ddfa9ace72e8c2bebeed0c85d5525f8b5,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,117.0,1.7363,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xd96de3e8de969349aa36c1ffeef8634f8828beca87b60d14618470446d1f70a6,L19526630,1,0,SUCCESS,1,1784984005,1784984400,159.157895,SXR,
0x046da3b83b4a231b6f1fa9db35afd91cf3b1ff0c7f59ee2a6582e600243fdc42,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,3.0,1.4275,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784984005,1784984400,9.048023,SXR,
0xc18f301915bc359f4fdbd15bc386a8b3505b7032da12a18b6ad395d20964c84c,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,4.0,1.4275,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784984001,1784984400,10.497801,SXR,
0x2861a4970ccd73f4289f0274aaabf2fbaeacb673be0ceb0622ecf7ea04f6d835,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,33.0,1.4275,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983995,1784984400,77.886456,SXR,
0x1de55d36af5cb64c8f180c8e1ee478d085a85f4982a08bc8192a909931afb17b,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,2,22.0,1.6887,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0x1c2d6a4c5e9af28e558b71d28e3a4ae877163569a3377a4f3c4c619c8c5590c2,L19526630,1,0,SUCCESS,1,1784983991,1784984400,32.128508,SXR,
0xc2a903c71d42a225042e18f5bc380e388da770f2baa898c85f1ed095c3b1fb83,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,29.0,1.4275,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983971,1784984400,69.589497,SXR,
0xd1d6348fd7374d914263acc1e385d6ab0cfd2aeb3ebff6b1830e95961587c123,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,29.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983971,1784984400,69.438437,SXR,
0x4ee3286d91a7c8b086dd2eb7155143a7c52fb12cc7ee8fd8e686f3d7e5b86558,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35,1,33.0,1.4287,,,Superettan,IFK Varnamo vs IK Brage,IFK Varnamo,IK Brage,0xf389cb366f72029a56e040ef5b097727763fdc258fb4fdd4849ed64d26b85883,L19526630,1,0,SUCCESS,1,1784983939,1784984400,77.234122,SXR,
